#FFE4C4;rgb(255, 228, 196);Bisque;Bisque
#FFDEAD;rgb(255, 222, 173);Navajo White;Blanc Navajo
#F5DEB3;rgb(245, 222, 179);Wheat;Blé
#DEB887;rgb(222, 184, 135);Burly Wood;Beige Foncé
#D2B48C;rgb(210, 180, 140);Tan;Or Foncé
#BC8F8F;rgb(188, 143, 143);Rosy Brown;Marron rosé
#F4A460;rgb(244, 164, 96);Sandy Brown;Marron orange
#DAA520;rgb(218, 165, 32);Goldenrod;Or
#B8860B;rgb(184, 134, 11);Dark Goldenrod;Or Foncé
#CD853F;rgb(205, 133, 63);Peru;Marron Pérou
#D2691E;rgb(210, 105, 30);Chocolate;Chocolat
#8B4513;rgb(139, 69, 19);Saddle Brown;Marron
#A0522D;rgb(160, 82, 45);Sienna;Terre de sienne (Marron)
#A52A2A;rgb(165, 42, 42);Brown;Brun
#800000;rgb(128, 0, 0);Maroon;Bordeaux
#FFFFFF;rgb(255, 255, 255);White;Blanc
#FFFAFA;rgb(255, 250, 250);Snow;Neige
#F0FFF0;rgb(240, 255, 240);Honey Dew;vert très pâle
#F5FFFA;rgb(245, 255, 250);Mint Cream;Menthe Crème
#F0FFFF;rgb(240, 255, 255);Azure;Azure
#F0F8FF;rgb(240, 248, 255);Alice Blue;Bleu Foncé pastel
#F8F8FF;rgb(248, 248, 255);Ghost White;Fantôme Blanc
#F5F5F5;rgb(245, 245, 245);White Smoke;Blanc Fumée
#FFF5EE;rgb(255, 245, 238);Sea Shell;Coquillage
#F5F5DC;rgb(245, 245, 220);Beige;Beige pastel
#FDF5E6;rgb(253, 245, 230);Old Lace;Vieille Dentelle
#FFFAF0;rgb(255, 250, 240);Floral White;Floral Blanc
#FFFFF0;rgb(255, 255, 240);Ivory;Ivoire
#FAEBD7;rgb(250, 235, 215);Antique White;Antique Blanc
#FAF0E6;rgb(250, 240, 230);Linen;Lin
#FFF0F5;rgb(255, 240, 245);Lavender Blush;Lavande Pastel
#FFE4E1;rgb(255, 228, 225);Misty Rose;Rose Pastel
#DCDCDC;rgb(220, 220, 220);Gainsboro;Gris étain
#D3D3D3;rgb(211, 211, 211);Light Gray;Gris clair
#C0C0C0;rgb(192, 192, 192);Silver;Argent
#A9A9A9;rgb(169, 169, 169);Dark Gray;Gris Foncé
#808080;rgb(128, 128, 128);Gray;Gris
#696969;rgb(105, 105, 105);Dim Gray;Gris Mat
#778899;rgb(119, 136, 153);Light Slate Gray;Gris Mat Clair
#708090;rgb(112, 128, 144);Slate Gray;Gris Ardoise
#2F4F4F;rgb(47, 79, 79);Dark Slate Gray;Gris Ardoise Foncé
#000000;rgb(0, 0, 0);Black;Noir
